keyword,comment,nouns_adjs
이재명,진지하게 김문수가 제일 괜찮은데 이준석이 제일 구체적이라고 하신 분들도 많은데 김문수도 세부사항 적어놨는데 eyesmag에서 그건 안가져왔을뿐임,"['김문수', '괜찮', '이준석', '구체', '분', '많', '김문수', '세부', '사항', '뿐']"
이재명,준석이형은 문수형이랑 단일화좀 하자 보수 표 분열시키지말고,"['준석', '형', '문수', '형', '단일', '하자', '보수', '표', '분열']"
이재명,이재명은 뭔 6번째 공약 빼면 뭘 하겠다는게 하나도 없네,"['이재명', '번', '공약', '것', '없']"
이재명,이재명이 성남시장때 공약이행률 95 였음 두루뭉실하다고 욕하지말고 직접 찾아보세요들,"['이재명', '성남시장', '때', '공약', '이행', '두루뭉']"
이재명,이준석이 주요 대선후보라고,"['이준석', '주요', '대선', '후보']"
이재명,이재명 그저 잘 사는 나라로 만들겠다 김문수 뭘 하려는 걸까 이준석 현재 국가가 처한 상황에 대처하여 살기좋은 나라를 만들겠다,"['이재명', '나라', '김문수', '거', '이준석', '국가', '상황', '대처', '좋', '나라']"
이재명,이재명만 안되면된다 공약봐라 저게 말이냐방구냐 보수들 뭉쳐야되,"['이재명', '공약', '말', '방구', '보수']"
이재명,이재명은 일찍부터 선거운동 한거 치고는 공약이 두루뭉술하네,"['이재명', '선거', '운동', '거', '공약', '두루뭉술']"
이재명,베네수엘라되긴 싫다,"['베네수엘라', '싫']"
이재명,압도적인승리 대통령당선이 되겠죠 정의는 승리하니까요,"['압도', '승리', '대통령', '당선', '정의', '승리']"
이재명,이재명이 두렵긴 한가보네,['이재명']
이재명,누가됐던 나라가망할것같은데,"['나라', '것', '같']"
이재명,이재명 대통령이 꼭 되기를 얼마나 두려운 존재이길래 저리들 난리일까,"['이재명', '대통령', '존재', '난리']"
이재명,이재명 지지자는 전라도분들인가요,"['이재명', '지지자', '전라도', '분']"
이재명,헌법재판소 판결은 맞다하고 대법원은 안맞다 하고 내로남불의 끝장판,"['헌법재판소', '판결', '대법원', '내로남불', '끝장']"
이재명,2심 재판부가 시간끌어준거에요,"['심', '재판부', '시간', '거']"
이재명,윤석열은 최대한 니기적 거리더니 진짜 이번 정권은 모든게 비교가 되서 황당할 뿐이다,"['윤석열', '기적', '이번', '정권', '것', '비교', '황당하', '뿐']"
이재명,반드시 압도적인승리 무죄,"['압도', '승리', '무죄']"
이재명,내란범은 시내에 맛집투어도 하든데,"['내란', '범', '시내', '맛집', '투어']"
이재명,이재명님 꼭 대통령되세요,"['이재명', '대통령']"
이재명,대법관들 살고 싶어서 고등법원에 떠넘기네,"['법관', '고등법원']"
이재명,이걸보고 공감하는게 빡통이지,"['공감', '것', '빡통']"
이재명,김문스라고 하지뭐,['김문스']
이재명,네이버도 일정 기간동안 대선후보 이름 자동완성 안해주듯 비슷한거 아닌가 한덕수는 대선후보가 아니고 김문수는 대선후보니까,"['네이버', '일정', '기간', '동안', '대선', '후보', '이름', '자동', '완성', '거', '한덕수', '대선', '후보', '김문수', '대선', '후보']"
이재명,케이컬쳐로 국악을 전공하는 학생들도 만나주세요 강남구 개포동에 위치한 국립국악중고등학교 입니다 현재 아이는 국악중3학년인데 급식지원하시는 분들이 모질라서 아이들이 아침저녁식사를 국가지원없이 모조리내고 있습니다 급식비 기숙사비 등등 아이들이 피해를 보는일이 없었음 좋겠습니다,"['케이', '컬쳐', '국악', '전공', '학생', '강남구', '개포동', '위치', '국립', '국악', '중', '고등학교', '아이', '국악', '중', '학년', '급식', '지원', '분', '모질', '아이', '아침', '저녁', '식사', '국가', '지원', '급식비', '기숙사비', '등등', '아이', '피해', '일', '없', '좋']"
이재명,광주는 언제,['광주']
이재명,항상 건강 조심하셍ᆢ,"['건강', '조심하셍ᆢ']"
이재명,이잼 경호 더 철저하게,"['잼', '경호', '철저']"
이재명,삼호읍 와주세요,['삼호읍']
이재명,제발 지역감정 없애고 통합하는 대통령 되어주세요 국격을 위해 백악관처럼 우리나라도 청와대에 다시 들어갔음 좋겠습니다,"['지역', '감정', '통합', '대통령', '국격', '백악관', '나라', '청와대', '좋']"
이재명,의정부 오세요 이번에도 보러갑니다,"['의정부', '이번']"
이재명,종로에 곽상언 의원님 지역 에 현수막이 한개도 안보여요 확인 부탁드립니다 수고하세요,"['종로', '곽상', '언', '의원', '지역', '현수막', '개', '확인', '부탁', '수고']"
이재명,유세를 줄이셔요 제발요 경호가 당선이라는 이야기가 나올 정도인데여 그냥 안전하면 당선입니다 제발 유튜브로 들어도 돼요,"['유세', '경호', '당선', '이야기', '정도', '안전', '당선', '유튜브']"
이재명,여가부 확대에 대한 공약은 보류되어야합니다 지난 윤정권이 당선된 이유가 여가부폐지를 공약했기 때문입니다 지금 민주당은 20 30대 남성을 보듬어야합니다 그들이 여가부를 극혐하는 이유를 꼭 경청해야하고 그들을 설득해야하며 문제를 같이 고민해봐야합니다 그들을 품는것 부터 시작해야 젠더갈등과 출산율 저하의 문제를 해결할 단초를 마련할수있을 것입니다 제발 여가부와 관련된 공약을 안일하게 확정하지말아야합니다,"['여가부', '확대', '공약', '보류', '윤', '정권', '당선', '이유', '여가부', '폐지', '공약', '때문', '민주당', '대', '남성', '여가부', '극혐', '이유', '경청', '설득', '문제', '고민', '것', '시작', '젠더', '갈등', '출산', '저하', '문제', '해결', '단초', '마련', '수', '있', '것', '여가부', '관련', '공약', '안일', '확정']"
이재명,우리후보님 전국 유세 고생 많으십시요 힘들죠 좀만버터주십시요,"['후보', '전국', '유세', '고생', '많', '힘들', '버터']"
이재명,절반이 남았는데 날짜가 모두들 몸조심 하세요,"['절반', '날짜', '들', '몸조심']"
이재명,국회다수당이라 아마도 이재명은 일을 어마어마하게 잘할듯 하루가다르게 변해갈듯 딱히 친일내란당 조중동이 막을수도없음 어지간한 법안은 일사천리통과임,"['국회', '다수당', '이재명', '일', '어마어마하', '듯', '하루', '다르', '듯', '친일', '내란', '조중동', '수', '없', '법안', '일사천리', '통과']"
이재명,민주당은 이재명 위해 법을 고치고 이재명 위해 법을 만들고 이재명 위해 법을 삭제하고 있다 상식적인 유권자는 잘 판단해야 한다 https n news naver com article comment 015 0005132766,"['민주당', '이재명', '위', '법', '이재명', '법', '이재명', '법', '삭제', '상식', '유권자', '판단']"
이재명,나 곡성 출신인대 오자 마라 알것냐,"['나', '곡성', '출신']"
이재명,계엄은 잘못됐으니 대통령 탄핵해야 한다면서 대통령 하려고 나라의 법까지 바꾸는 놈을 지지하네,"['계엄', '대통령', '탄핵', '대통령', '나라', '법', '놈', '지지']"
이재명,관상은 과학 입니다,"['관상', '과학']"
이재명,그래 잘갔다 눈깔이가 그쪽이드라,['눈깔']
이재명,이재명 동지의 꼭두각시 김상욱 임무 완수하고 돌아왔습니다 이재명동지,"['이재명', '동지', '꼭두각시', '김상욱', '임무', '완수', '이재명', '동지']"
이재명,새가 날아든다 온갖 철새가 날아든다,"['새', '철새']"
이재명,재판 받는 사람이 대선후보까지 또 그런사람이 좋다고 주접들 떠는거 보면 우리나라도 제 정신은 아닌듯,"['재판', '사람', '대선', '후보', '사람', '좋', '주접', '거', '나라', '정신', '듯']"
이재명,간심뱅이 철새,"['간', '심', '뱅', '철새']"
이재명,간첩끼리 얼씨구 좋다네,"['간첩', '좋']"
이재명,쁘락지 원대복귀,"['쁘락지', '원대', '복귀']"
이재명,스텔스 종중 좌파 미션완료하고 즈그 당에 돌아갔네,"['스텔스', '종중', '좌파', '미션', '완료', '당']"
이재명,미션완료 후 본진복귀 수령님에게 안기니 좋냐,"['미션', '완료', '후', '본진', '복귀', '수령', '좋']"
이재명,박쥐,['박쥐']
이재명,참을 수 없는 존재의 가벼움,"['수', '없', '존재']"
이재명,상욱아 내가볼땐 니도 큰그릇은 못되겠다 정치하는사람이 그렇게 그릇이 작아서 뭐가될려고 그러니,"['상욱', '때', '크', '그릇', '정치', '사람', '그릇', '작']"
이재명,아직 철이 되지 않았는데 철새 도래지로 갔네 국회의원선거때 더불어당으로 출마하시지 그때는 이재명대표가 진정하게 보이지 않았네 보네 겨울 다지나서 철새 도래지로 갔나보다 잘가세요,"['철', '철새', '도래지', '국회의원', '선거', '때', '당', '출마', '그때', '이재명', '대표', '겨울', '철새', '도래지']"
이재명,늘 진심으로 이잼곁에서 힘이 되주시는 가열차고 멋진 한민수 의원님 좀 더 애써주셔요 응원합니다,"['진심', '이', '잼', '곁', '힘', '되주', '시', '가열차', '멋지', '민수', '의원', '응원']"
이재명,한민수의원님 정말 고맙습니다 늘 응원하고 있습니다,"['민수', '의원', '응원']"
이재명,파면된 것이 맞나 싶게 누구보다 자유롭게 내란 진행 중입니다,"['파면', '것', '자유', '내란', '진행', '중']"
이재명,의원님 항상응원하고 항상 고맙습니다,"['의원', '응원']"
이재명,검찰은 해체되고 검사들도 처벌받아야해요,"['검찰', '해체', '검사', '처벌']"
이재명,하 진짜넘해요 이런다고 국민들이 모를꺼같나요 대통령되면 어떻게 되나두고봅시다 진짜 넘어이없는장면이네요 윤석열 언제 깜방넣나요,"['국민', '꺼', '같', '대통령', '어이없', '장면', '윤석열', '방']"
이재명,답답하다 진짜 너무 답답하다,"['답답하', '답답하']"
이재명,검찰 해체,"['검찰', '해체']"
이재명,법이란 신성한 존재가치아래 법원이라는 박스를 국가가 근사하게 포장을 해도 탐관오리들은 어디든 기생하는 패턴과 나쁜 관례 혹은 제국주의의 관습을 그대로 카피하고 나태함이 온통 암세포처럼 퍼져도 깨어있는자와 탐관오리들은 치열한 경쟁속에서 어떻게 기울어져있을까 꼬리흔드는 하이에나인가 의 라는 바른길이 분명해지는지 그래서 국민들의 감시가 소홀해서는 안된다는,"['법', '신성', '존재', '가치', '아래', '법원', '박스', '국가', '포장', '탐관', '오리', '기생', '패턴', '나쁘', '관례', '제국주의', '관습', '카피', '나태', '암세포', '자', '탐관오리', '치열', '경쟁', '속', '꼬리', '하이에나', '의', '바르', '길', '국민', '감시', '소홀']"
이재명,응원합니다 민주당 이재명 후보님 당연 무죄 입니다,"['응원', '민주당', '이재명', '후보', '당연', '무죄']"
이재명,탱자탱자 놀고 있는 씹썩렬은 한 달에 3번 부른다더만 이게 법 앞에 평등이냐,"['탱자', '탱자', '씹썩렬', '달', '번', '법', '앞', '평등']"
이재명,누구는 재판을 5년씩 질질 끌어대면서도 이게 공정과상식인지ᆢ 검찰 공화국 반드시 해체 되어야 하는 이유다 개검들,"['재판', '년', '공정', '상식', 'ᆢ', '검찰', '공화국', '해체', '이유', '개검']"
이재명,이재명 파이팅,['이재명']
이재명,총선 선거운동 못하도록 불러대는것처럼 느꼈는데 이젠 대선 운동 못하도록 또 시작 할 모양인듯요 후보 1위 후보가 그런다고 달라질건 없을텐데요,"['총선', '선거', '운동', '것', '이제', '대선', '운동', '시작', '모양', '듯', '후보', '위', '후보', '거', '없', '터']"
이재명,힘내십시요 후보님,['후보']
이재명,안철수 의원님 화이팅,"['안철수', '의원']"
이재명,이대로 쭉쭉쭉 오르길요,[]
이재명,아 제발 안철수여야하는데요 국힘정신차리길 바래봅니다 2강올라가길 기원합니다,"['안철수', '여야', '국', '힘', '정신', '강', '기원']"
이재명,기도합니다 선한 끝 안철수 해뜨기 전이 가장 어두운 법이죠,"['기도', '끝', '안철수', '해뜨기', '전', '법']"
이재명,오케이 가즈아,['가즈아']
이재명,언제나 지지하고 응원합니다 안철수대통령 가즈아 아자아자 파이팅,"['지지', '응원', '안철수', '대통령', '가즈아', '자아']"
이재명,역시 안철수 대통령이 우리들의 희망입니다,"['안철수', '대통령', '희망']"
